order_id,customer_id,order_date,order_status,order_channel,shipping_city,shipping_state,shipping_fee,order_subtotal,order_total
702557,101528,2024-03-27 22:16:56,Delivered,Website,Mumbai,Maharashtra,0.0,7372.58,7372.58
702558,100225,2025-10-16 17:50:48,Delivered,Mobile App,Guwahati,Assam,0.0,8432.61,8432.61
702559,100299,2025-07-27 17:27:39,Processing,Mobile App,Surat,Gujarat,0.0,4673.12,4673.12
702560,100114,2025-01-25 16:42:19,Returned,Website,Jaipur,Rajasthan,0.0,2275.14,2275.14
702561,100252,2024-04-05 23:34:14,Delivered,Mobile Web,Pune,Maharashtra,0.0,5624.93,5624.93
702562,101185,2025-04-24 18:34:01,Delivered,Mobile Web,Hyderabad,Telangana,48.75,416.86,465.61
702563,100372,2025-09-22 21:26:37,Processing,Website,Bengaluru,Karnataka,0.0,9540.09,9540.09
702564,101596,2024-12-25 23:50:58,Delivered,Mobile App,Kolkata,West Bengal,0.0,1389.54,1389.54
702565,100151,2025-07-24 23:50:15,Cancelled,Mobile App,Guwahati,Assam,0.0,182774.36,182774.36
702566,101357,2025-06-12 18:10:59,Delivered,Mobile App,Mumbai,Maharashtra,0.0,23020.81,23020.81
702567,100765,2024-11-30 22:32:48,Delivered,Website,Patna,Bihar,0.0,926.36,926.36
702568,101764,2024-02-26 20:15:37,Returned,Website,Hyderabad,Telangana,0.0,926.36,926.36
702569,102892,2025-06-08 12:59:12,Delivered,Mobile App,Pune,Maharashtra,0.0,52253.31,52253.31
702570,101764,2023-10-28 18:48:43,Delivered,Mobile Web,Kolkata,West Bengal,0.0,129742.51,129742.51
702571,102147,2025-07-18 12:18:49,Delivered,Website,Mumbai,Maharashtra,0.0,1389.54,1389.54
702572,100790,2025-08-11 22:10:31,Delivered,Mobile Web,Delhi,Delhi,0.0,140643.6,140643.6
702573,102343,2025-08-29 20:38:58,Delivered,Mobile Web,Indore,Madhya Pradesh,0.0,6096.06,6096.06
702574,102412,2024-09-24 18:11:39,Cancelled,Mobile Web,Patna,Bihar,0.0,3155.18,3155.18
702575,102198,2023-10-18 21:15:06,Delivered,Website,Nagpur,Maharashtra,0.0,9763.96,9763.96
702576,102573,2023-06-17 11:57:36,Delivered,Mobile App,Mumbai,Maharashtra,0.0,7788.05,7788.05
702577,101844,2025-06-05 22:41:37,Delivered,Mobile App,Bengaluru,Karnataka,0.0,5474.33,5474.33
702578,100649,2025-10-17 18:24:55,Shipped,Mobile Web,Surat,Gujarat,0.0,105857.04,105857.04
702579,101764,2025-02-22 20:56:13,Delivered,Mobile App,Chennai,Tamil Nadu,0.0,48515.71,48515.71
702580,102412,2023-08-25 15:33:15,Returned,Mobile App,Jaipur,Rajasthan,0.0,2640.13,2640.13
702581,100857,2025-11-09 20:32:58,Cancelled,Website,Bhopal,Madhya Pradesh,0.0,10501.93,10501.93
702582,100252,2025-12-25 13:20:18,Delivered,Website,Bhopal,Madhya Pradesh,0.0,13079.67,13079.67
702583,101939,2024-08-07 19:07:29,Returned,Website,Delhi,Delhi,73.9,440.02,513.92
702584,101941,2024-12-25 15:08:30,Returned,Website,Ahmedabad,Gujarat,0.0,54125.43,54125.43
702585,101168,2025-07-15 17:02:54,Delivered,Mobile App,Jaipur,Rajasthan,0.0,1857.3,1857.3
702586,101384,2025-05-29 14:42:46,Delivered,Mobile App,Kochi,Kerala,0.0,3134.25,3134.25
702587,102658,2025-12-06 18:59:46,Delivered,Website,Kolkata,West Bengal,0.0,203269.81,203269.81
702588,100151,2023-07-14 10:45:36,Delivered,Mobile App,Hyderabad,Telangana,0.0,4737.5,4737.5
702589,101131,2024-12-11 23:07:24,Delivered,Mobile App,Mumbai,Maharashtra,0.0,8459.23,8459.23
702590,101816,2025-04-13 22:55:38,Delivered,Mobile Web,Kolkata,West Bengal,0.0,202713.99,202713.99
702591,100416,2025-10-19 19:34:14,Processing,Mobile App,Ahmedabad,Gujarat,0.0,129403.55,129403.55
702592,102988,2025-10-11 22:11:45,Processing,Website,Nagpur,Maharashtra,0.0,2219.4,2219.4
702593,102784,2025-12-17 23:23:09,Returned,Mobile Web,Delhi,Delhi,0.0,10415.38,10415.38
702594,102877,2024-10-20 22:07:06,Delivered,Mobile App,Indore,Madhya Pradesh,52.37,463.18,515.55
702595,102989,2025-09-07 13:33:57,Delivered,Mobile App,Kolkata,West Bengal,0.0,5055.86,5055.86
702596,102016,2024-08-01 14:43:01,Delivered,Mobile Web,Hyderabad,Telangana,0.0,5837.15,5837.15
702597,102721,2024-07-25 17:28:32,Shipped,Mobile App,Hyderabad,Telangana,0.0,65174.0,65174.0
702598,101386,2023-12-15 19:27:59,Processing,Mobile App,Nagpur,Maharashtra,68.73,463.18,531.91
702599,102714,2025-08-24 19:08:38,Delivered,Website,Mumbai,Maharashtra,0.0,259472.17,259472.17
702600,102573,2025-12-23 18:12:32,Cancelled,Mobile Web,Faridabad,Haryana,0.0,1389.54,1389.54
702601,101400,2023-12-19 23:27:28,Delivered,Mobile Web,Pune,Maharashtra,0.0,70858.56,70858.56
702602,102299,2023-04-10 23:02:39,Returned,Mobile App,Coimbatore,Tamil Nadu,0.0,5158.49,5158.49
702603,102141,2025-08-21 21:51:59,Delivered,Mobile App,Surat,Gujarat,0.0,4638.7,4638.7
702604,101977,2025-01-21 19:18:43,Delivered,Mobile App,Mumbai,Maharashtra,0.0,25362.07,25362.07
702605,100594,2025-11-27 17:38:33,Delivered,Mobile App,Jaipur,Rajasthan,0.0,87578.84,87578.84
702606,101776,2023-12-13 19:21:01,Delivered,Mobile App,Nagpur,Maharashtra,0.0,47642.95,47642.95
702607,100876,2023-05-05 17:33:16,Processing,Mobile App,Kochi,Kerala,0.0,58449.89,58449.89
702608,100884,2024-10-09 15:26:59,Returned,Mobile App,Bhopal,Madhya Pradesh,0.0,79735.03,79735.03
702609,102172,2023-05-25 21:14:50,Cancelled,Mobile App,Bhopal,Madhya Pradesh,0.0,1940.84,1940.84
702610,102246,2023-12-24 17:39:31,Delivered,Mobile App,Delhi,Delhi,0.0,100620.75,100620.75
702611,101939,2023-08-02 13:46:14,Delivered,Mobile App,Mumbai,Maharashtra,0.0,1320.06,1320.06
702612,100360,2023-11-08 23:42:18,Delivered,Mobile App,Delhi,Delhi,0.0,5476.63,5476.63
702613,101190,2023-06-29 23:32:14,Delivered,Website,Surat,Gujarat,0.0,5976.09,5976.09
702614,102412,2025-11-21 14:05:31,Delivered,Mobile App,Chennai,Tamil Nadu,0.0,55444.72,55444.72
702615,100235,2024-01-13 23:38:28,Delivered,Mobile App,Pune,Maharashtra,0.0,12448.68,12448.68
702616,102793,2024-08-16 23:11:36,Delivered,Mobile App,Mumbai,Maharashtra,0.0,10105.59,10105.59
702617,100540,2025-10-23 12:58:15,Delivered,Website,Ahmedabad,Gujarat,0.0,2762.69,2762.69
702618,102587,2025-03-27 21:48:10,Delivered,Mobile App,Bengaluru,Karnataka,0.0,6145.41,6145.41
702619,102412,2025-01-18 23:27:57,Delivered,Website,Kolkata,West Bengal,0.0,154521.29,154521.29
702620,100415,2025-04-30 23:04:56,Processing,Mobile App,Guwahati,Assam,0.0,2315.9,2315.9
702621,101005,2025-09-05 18:23:01,Cancelled,Mobile Web,Chennai,Tamil Nadu,0.0,41918.64,41918.64
702622,102412,2025-10-13 13:04:04,Delivered,Mobile App,Bhopal,Madhya Pradesh,0.0,45694.13,45694.13
702623,100239,2025-02-11 14:54:30,Delivered,Mobile App,Bengaluru,Karnataka,0.0,2527.93,2527.93
702624,101036,2025-10-19 20:29:03,Delivered,Mobile App,Faridabad,Haryana,0.0,1667.45,1667.45
702625,102786,2024-11-02 15:22:51,Delivered,Mobile App,Nagpur,Maharashtra,0.0,39960.15,39960.15
702626,102831,2024-01-11 13:35:25,Cancelled,Mobile App,Kolkata,West Bengal,0.0,9736.41,9736.41
702627,102851,2025-10-14 14:57:50,Delivered,Mobile App,Jaipur,Rajasthan,0.0,119363.4,119363.4
702628,102573,2024-11-05 16:42:38,Delivered,Mobile App,Mumbai,Maharashtra,0.0,37044.85,37044.85
702629,102412,2025-10-26 13:19:34,Delivered,Mobile App,Bengaluru,Karnataka,0.0,266705.38,266705.38
702630,100730,2023-03-11 23:34:42,Delivered,Mobile App,Kochi,Kerala,0.0,4875.74,4875.74
702631,102083,2024-06-20 16:07:06,Cancelled,Mobile Web,Jaipur,Rajasthan,0.0,10675.51,10675.51
702632,102411,2025-11-15 23:26:31,Shipped,Website,Faridabad,Haryana,0.0,2789.03,2789.03
702633,100627,2023-12-09 18:04:37,Delivered,Mobile App,Surat,Gujarat,0.0,4829.34,4829.34
702634,101474,2025-11-12 15:36:25,Delivered,Mobile Web,Mumbai,Maharashtra,0.0,1968.52,1968.52
702635,100146,2025-11-21 17:50:06,Processing,Mobile App,Nagpur,Maharashtra,0.0,7112.06,7112.06
702636,101131,2025-10-15 14:59:57,Processing,Mobile App,Bhopal,Madhya Pradesh,0.0,926.36,926.36
702637,102412,2024-11-19 19:51:02,Delivered,Website,Ahmedabad,Gujarat,0.0,5982.22,5982.22
702638,101281,2025-02-17 22:35:00,Delivered,Website,Jaipur,Rajasthan,0.0,158949.37,158949.37
702639,102412,2025-10-09 23:14:19,Delivered,Mobile App,Nagpur,Maharashtra,0.0,42441.76,42441.76
702640,102412,2025-07-13 20:29:42,Returned,Mobile App,Ahmedabad,Gujarat,0.0,3882.56,3882.56
702641,101764,2025-01-28 19:09:03,Delivered,Mobile App,Guwahati,Assam,0.0,50840.61,50840.61
702642,102851,2025-12-21 19:41:44,Returned,Mobile App,Chennai,Tamil Nadu,0.0,4292.92,4292.92
702643,100964,2025-04-06 22:35:30,Delivered,Website,Pune,Maharashtra,0.0,560398.36,560398.36
702644,102412,2025-12-14 15:11:29,Shipped,Mobile App,Chennai,Tamil Nadu,0.0,41295.16,41295.16
702645,100574,2023-04-12 19:12:13,Cancelled,Website,Surat,Gujarat,64.03,463.18,527.21
702646,101720,2023-08-16 22:10:44,Delivered,Mobile Web,Jaipur,Rajasthan,0.0,25725.43,25725.43
702647,102008,2024-08-26 12:15:36,Delivered,Mobile App,Kochi,Kerala,0.0,4102.74,4102.74
702648,101137,2024-06-02 18:45:38,Cancelled,Mobile App,Kochi,Kerala,0.0,41714.76,41714.76
702649,100557,2025-07-21 19:34:18,Returned,Website,Jaipur,Rajasthan,0.0,229567.05,229567.05
702650,101758,2023-09-21 16:37:35,Delivered,Website,Pune,Maharashtra,0.0,2404.02,2404.02
702651,102352,2025-12-15 13:50:43,Cancelled,Mobile Web,Patna,Bihar,0.0,20960.74,20960.74
702652,102998,2024-03-02 23:04:35,Delivered,Mobile App,Chandigarh,Chandigarh,0.0,3062.55,3062.55
702653,101764,2024-08-03 20:10:50,Delivered,Mobile App,Ahmedabad,Gujarat,0.0,6936.68,6936.68
702654,100356,2024-01-07 20:55:14,Delivered,Mobile App,Pune,Maharashtra,0.0,59701.28,59701.28
702655,100171,2024-12-09 18:24:40,Delivered,Mobile Web,Chennai,Tamil Nadu,31.83,463.18,495.01
702656,100245,2023-04-14 16:15:17,Delivered,Website,Delhi,Delhi,0.0,5077.46,5077.46
702657,100709,2023-09-03 21:44:56,Delivered,Mobile App,Ahmedabad,Gujarat,0.0,741.09,741.09
702658,101258,2025-06-08 21:12:16,Delivered,Mobile App,Surat,Gujarat,0.0,218552.16,218552.16
702659,101190,2023-10-14 14:13:25,Delivered,Mobile App,Chennai,Tamil Nadu,0.0,3689.79,3689.79
702660,101624,2023-11-17 23:26:11,Delivered,Website,Kolkata,West Bengal,0.0,5548.07,5548.07
702661,101764,2025-08-02 20:18:17,Delivered,Mobile App,Jaipur,Rajasthan,0.0,4507.87,4507.87
702662,102483,2023-06-06 23:51:45,Delivered,Website,Hyderabad,Telangana,0.0,124465.52,124465.52
702663,102412,2024-08-10 16:56:41,Cancelled,Website,Lucknow,Uttar Pradesh,0.0,7383.04,7383.04
702664,101939,2023-02-07 23:59:09,Delivered,Mobile App,Bengaluru,Karnataka,0.0,6445.4,6445.4
702665,101043,2024-04-17 20:16:56,Delivered,Mobile App,Coimbatore,Tamil Nadu,0.0,129542.0,129542.0
702666,102402,2025-04-22 19:21:30,Cancelled,Website,Lucknow,Uttar Pradesh,0.0,9085.38,9085.38
702667,102573,2023-06-01 14:40:35,Cancelled,Mobile App,Chandigarh,Chandigarh,0.0,15651.49,15651.49
702668,100829,2025-10-18 21:40:49,Delivered,Mobile App,Lucknow,Uttar Pradesh,0.0,20198.01,20198.01
702669,102616,2025-10-28 13:32:07,Delivered,Website,Patna,Bihar,0.0,2306.33,2306.33
702670,100650,2023-06-27 21:07:58,Delivered,Mobile App,Indore,Madhya Pradesh,0.0,3708.98,3708.98
702671,100194,2025-12-26 22:39:11,Delivered,Mobile App,Jaipur,Rajasthan,0.0,41200.51,41200.51
702672,102988,2024-02-04 21:37:38,Delivered,Website,Kochi,Kerala,0.0,155393.68,155393.68
702673,102412,2023-05-23 18:28:46,Delivered,Mobile Web,Kolkata,West Bengal,0.0,4033.29,4033.29
702674,101029,2023-01-10 23:39:39,Delivered,Mobile App,Kochi,Kerala,0.0,10545.36,10545.36
702675,101809,2024-07-06 20:41:36,Shipped,Mobile Web,Hyderabad,Telangana,0.0,101588.59,101588.59
702676,100335,2025-01-28 20:03:29,Processing,Website,Surat,Gujarat,0.0,2833.18,2833.18
702677,102810,2024-03-27 20:41:04,Delivered,Mobile App,Kochi,Kerala,0.0,80845.1,80845.1
702678,101764,2025-09-14 20:56:36,Delivered,Website,Chennai,Tamil Nadu,0.0,4478.48,4478.48
702679,102633,2025-05-10 13:03:21,Delivered,Mobile App,Nagpur,Maharashtra,0.0,1389.54,1389.54
702680,100161,2024-04-22 19:16:20,Delivered,Mobile App,Kolkata,West Bengal,0.0,148585.65,148585.65
702681,100271,2025-05-27 22:05:08,Delivered,Mobile App,Jaipur,Rajasthan,0.0,202092.0,202092.0
702682,101137,2025-11-11 13:19:57,Cancelled,Website,Pune,Maharashtra,0.0,42840.5,42840.5
702683,102412,2023-06-06 23:34:40,Delivered,Mobile App,Faridabad,Haryana,0.0,1181.11,1181.11
702684,102811,2024-02-17 23:47:03,Delivered,Website,Bengaluru,Karnataka,0.0,8873.35,8873.35
702685,100685,2024-09-11 23:00:27,Processing,Mobile Web,Indore,Madhya Pradesh,0.0,3733.18,3733.18
702686,101775,2024-10-12 16:07:46,Delivered,Website,Mumbai,Maharashtra,0.0,6445.4,6445.4
702687,100747,2024-11-05 12:55:38,Delivered,Website,Indore,Madhya Pradesh,0.0,164786.45,164786.45
702688,101764,2024-02-09 20:19:38,Cancelled,Mobile App,Hyderabad,Telangana,0.0,73575.31,73575.31
702689,102315,2025-03-14 20:54:50,Delivered,Mobile App,Bengaluru,Karnataka,0.0,204276.74,204276.74
702690,100582,2025-02-15 14:44:40,Shipped,Mobile Web,Delhi,Delhi,0.0,114823.63,114823.63
702691,100819,2024-12-08 22:00:27,Delivered,Mobile App,Bengaluru,Karnataka,0.0,3319.44,3319.44
702692,101190,2023-07-12 20:05:22,Delivered,Website,Coimbatore,Tamil Nadu,0.0,7395.92,7395.92
702693,102412,2024-09-29 16:10:20,Delivered,Mobile App,Mumbai,Maharashtra,0.0,81080.96,81080.96
702694,101764,2024-05-01 18:05:26,Delivered,Website,Delhi,Delhi,0.0,3598.09,359809.0
702695,101739,2024-10-08 17:03:11,Returned,Mobile Web,Bhopal,Madhya Pradesh,0.0,1970.29,1970.29
702696,100386,2025-11-03 19:39:34,Delivered,Mobile App,Indore,Madhya Pradesh,68.46,393.7,462.16
702697,100968,2024-10-02 18:14:40,Delivered,Website,Ahmedabad,Gujarat,0.0,7835.12,7835.12
702698,101258,2023-01-25 15:11:03,Delivered,Mobile App,Chandigarh,Chandigarh,48.56,393.7,442.26
702699,101150,2024-08-11 15:39:35,Delivered,Mobile App,Lucknow,Uttar Pradesh,0.0,6053.66,6053.66
702700,101060,2025-08-27 23:39:25,Delivered,Website,Faridabad,Haryana,0.0,5223.84,5223.84
702701,101939,2025-07-19 16:52:40,Delivered,Mobile App,Nagpur,Maharashtra,0.0,55942.87,55942.87
702702,102615,2024-10-20 20:16:10,Cancelled,Website,Delhi,Delhi,0.0,413626.83,413626.83
702703,102301,2023-12-09 23:41:04,Delivered,Website,Lucknow,Uttar Pradesh,0.0,178909.49,178909.49
702704,100279,2024-09-14 23:08:16,Delivered,Website,Faridabad,Haryana,0.0,17703.98,17703.98
702705,102083,2024-11-19 15:53:31,Delivered,Website,Chennai,Tamil Nadu,0.0,648.45,648.45
702706,101639,2025-12-31 14:58:27,Delivered,Mobile Web,Bengaluru,Karnataka,0.0,8109.31,8109.31
702707,102812,2025-02-13 20:23:10,Delivered,Mobile App,Kochi,Kerala,0.0,219951.59,219951.59
702708,102350,2025-04-16 23:47:38,Delivered,Website,Guwahati,Assam,0.0,181694.8,181694.8
702709,101005,2024-10-08 19:42:30,Delivered,Website,Indore,Madhya Pradesh,0.0,10212.27,10212.27
702710,101764,2024-04-29 21:31:44,Delivered,Website,Guwahati,Assam,0.0,5456.29,5456.29
702711,101166,2025-08-18 13:01:21,Returned,Mobile App,Surat,Gujarat,0.0,6053.66,6053.66
702712,102016,2024-10-10 20:42:52,Returned,Website,Guwahati,Assam,0.0,154753.35,154753.35
702713,101716,2025-12-28 23:13:24,Delivered,Mobile App,Nagpur,Maharashtra,0.0,1852.72,1852.72
702714,101208,2024-09-03 14:46:40,Delivered,Mobile App,Hyderabad,Telangana,0.0,82428.04,82428.04
702715,101453,2023-05-01 19:38:17,Delivered,Website,Chandigarh,Chandigarh,0.0,9315.63,9315.63
702716,101179,2025-04-02 15:52:54,Processing,Mobile App,Pune,Maharashtra,0.0,145957.58,145957.58
702717,102901,2023-03-23 12:21:51,Delivered,Website,Indore,Madhya Pradesh,66.1,463.18,529.28
702718,102122,2023-12-10 15:49:35,Cancelled,Mobile Web,Indore,Madhya Pradesh,0.0,787.41,787.41
702719,100311,2024-04-28 17:24:27,Delivered,Mobile App,Mumbai,Maharashtra,0.0,52548.96,52548.96
702720,101230,2025-05-31 15:22:19,Delivered,Mobile App,Nagpur,Maharashtra,0.0,134955.01,134955.01
702721,101174,2024-10-10 17:25:01,Delivered,Website,Bhopal,Madhya Pradesh,0.0,15559.91,15559.91
702722,102101,2023-02-18 16:05:51,Delivered,Mobile Web,Chennai,Tamil Nadu,0.0,1389.54,1389.54
702723,101645,2025-01-17 15:18:08,Delivered,Mobile Web,Faridabad,Haryana,0.0,3454.29,3454.29
702724,100527,2024-07-09 16:19:53,Delivered,Website,Lucknow,Uttar Pradesh,0.0,5131.2,5131.2
702725,102650,2025-11-03 17:56:50,Returned,Website,Ahmedabad,Gujarat,0.0,13726.45,13726.45
702726,102094,2024-10-13 18:18:03,Delivered,Mobile App,Kochi,Kerala,0.0,79920.3,79920.3
702727,100646,2025-05-03 16:40:14,Delivered,Mobile App,Surat,Gujarat,0.0,282420.32,282420.32
702728,102366,2023-11-05 22:15:21,Delivered,Mobile App,Chennai,Tamil Nadu,0.0,1564.54,1564.54
702729,101254,2025-06-26 23:30:49,Delivered,Website,Nagpur,Maharashtra,0.0,40607.9,40607.9
702730,101882,2025-05-14 21:21:02,Cancelled,Mobile App,Nagpur,Maharashtra,0.0,79457.12,79457.12
702731,101764,2025-10-25 18:43:59,Delivered,Mobile App,Patna,Bihar,0.0,8764.9,8764.9
702732,101451,2023-02-27 19:57:14,Delivered,Mobile Web,Bhopal,Madhya Pradesh,0.0,880.04,880.04
702733,100430,2024-08-21 18:51:47,Cancelled,Mobile App,Patna,Bihar,0.0,2187.26,2187.26
702734,100134,2025-03-29 13:21:04,Returned,Mobile App,Chennai,Tamil Nadu,37.53,463.18,500.71
702735,101451,2023-06-10 18:35:53,Processing,Website,Lucknow,Uttar Pradesh,0.0,5889.58,5889.58
702736,100733,2024-07-08 19:54:40,Delivered,Website,Delhi,Delhi,0.0,6183.03,6183.03
702737,100033,2025-11-12 14:20:49,Delivered,Mobile App,Chennai,Tamil Nadu,0.0,24463.79,24463.79
702738,102545,2024-08-09 21:54:30,Delivered,Mobile App,Coimbatore,Tamil Nadu,0.0,84933.58,84933.58
702739,102907,2025-12-23 13:58:11,Cancelled,Website,Guwahati,Assam,0.0,144104.86,144104.86
702740,102076,2023-04-11 16:54:27,Delivered,Mobile Web,Surat,Gujarat,0.0,5055.86,5055.86
702741,100761,2025-05-11 20:39:25,Cancelled,Mobile Web,Bhopal,Madhya Pradesh,0.0,2221.55,2221.55
702742,102888,2024-12-12 23:59:36,Delivered,Mobile App,Guwahati,Assam,0.0,10650.86,10650.86
702743,101425,2024-10-13 18:14:42,Delivered,Website,Kochi,Kerala,0.0,4550.27,4550.27
702744,101739,2025-12-09 21:03:35,Delivered,Mobile App,Jaipur,Rajasthan,66.98,416.86,483.84
702745,102073,2023-08-06 22:08:18,Delivered,Mobile Web,Ahmedabad,Gujarat,0.0,3239.12,3239.12
702746,101357,2025-10-22 23:30:56,Delivered,Mobile App,Surat,Gujarat,0.0,2122.9,2122.9
702747,102511,2025-04-13 16:21:04,Delivered,Mobile Web,Kolkata,West Bengal,0.0,13062.12,13062.12
702748,101755,2023-12-22 22:30:24,Delivered,Website,Pune,Maharashtra,0.0,108338.73,108338.73
702749,100214,2025-10-24 16:39:18,Delivered,Website,Indore,Madhya Pradesh,0.0,8004.56,8004.56
702750,102166,2024-08-03 15:27:47,Delivered,Mobile Web,Chennai,Tamil Nadu,0.0,147561.39,147561.39
702751,102711,2025-08-19 14:22:09,Delivered,Website,Mumbai,Maharashtra,0.0,103215.56,103215.56
702752,102016,2024-06-08 15:16:56,Shipped,Mobile App,Indore,Madhya Pradesh,0.0,1667.45,1667.45
702753,102412,2025-09-30 14:31:33,Delivered,Mobile App,Bhopal,Madhya Pradesh,0.0,4288.11,4288.11
702754,100218,2025-02-04 18:09:33,Delivered,Mobile Web,Chennai,Tamil Nadu,0.0,2527.93,2527.93
702755,101380,2023-08-19 23:38:57,Delivered,Mobile Web,Kolkata,West Bengal,0.0,3804.98,3804.98
702756,101833,2025-02-20 23:02:18,Delivered,Website,Hyderabad,Telangana,0.0,119678.48,119678.48
702757,101925,2023-10-17 11:39:04,Cancelled,Mobile App,Bhopal,Madhya Pradesh,0.0,3223.2,3223.2
702758,100520,2024-07-10 21:56:51,Delivered,Mobile App,Faridabad,Haryana,0.0,88174.75,88174.75
702759,101641,2023-10-03 22:53:47,Delivered,Website,Pune,Maharashtra,0.0,5219.93,5219.93
702760,102061,2023-02-05 20:18:18,Delivered,Mobile App,Bengaluru,Karnataka,0.0,8113.67,8113.67
702761,102743,2023-10-31 19:26:41,Delivered,Mobile Web,Indore,Madhya Pradesh,0.0,9520.5,9520.5
702762,102412,2024-11-02 22:01:40,Delivered,Mobile App,Guwahati,Assam,0.0,8744.58,8744.58
702763,101494,2024-10-03 15:30:58,Returned,Mobile App,Chandigarh,Chandigarh,0.0,3407.97,3407.97
702764,100746,2024-10-14 21:46:10,Cancelled,Mobile Web,Bengaluru,Karnataka,0.0,1436.83,1436.83
702765,102426,2023-12-06 23:26:31,Delivered,Website,Indore,Madhya Pradesh,0.0,3454.29,3454.29
702766,102907,2025-04-05 14:29:50,Delivered,Mobile App,Nagpur,Maharashtra,0.0,4422.97,4422.97
702767,101939,2025-04-28 21:21:48,Returned,Mobile Web,Nagpur,Maharashtra,0.0,83189.32,83189.32
702768,100423,2024-05-03 19:19:21,Delivered,Mobile App,Guwahati,Assam,0.0,166104.18,166104.18
702769,100744,2025-10-15 16:13:16,Delivered,Mobile App,Kochi,Kerala,0.0,64057.73,64057.73
702770,101265,2025-02-13 20:21:51,Delivered,Mobile App,Jaipur,Rajasthan,0.0,13989.75,13989.75
702771,100867,2025-05-07 20:46:07,Processing,Mobile App,Hyderabad,Telangana,0.0,128141.85,128141.85
702772,102091,2024-01-11 20:39:13,Returned,Website,Coimbatore,Tamil Nadu,0.0,5982.22,5982.22
702773,102412,2023-01-02 23:13:15,Delivered,Website,Delhi,Delhi,0.0,157987.88,157987.88
702774,102331,2025-10-07 23:08:12,Cancelled,Website,Pune,Maharashtra,0.0,499699.75,499699.75
702775,102812,2025-08-29 17:56:05,Delivered,Website,Kolkata,West Bengal,0.0,17801.56,17801.56
702776,102719,2023-07-28 22:47:04,Returned,Mobile Web,Lucknow,Uttar Pradesh,0.0,5935.9,5935.9
702777,102083,2024-05-21 19:21:47,Delivered,Website,Mumbai,Maharashtra,0.0,4798.08,4798.08
702778,100127,2025-03-07 20:16:01,Returned,Mobile App,Indore,Madhya Pradesh,0.0,5519.04,5519.04
702779,102166,2025-02-23 15:00:24,Returned,Mobile App,Nagpur,Maharashtra,0.0,160474.22,160474.22
702780,102907,2025-10-05 16:40:07,Delivered,Mobile App,Lucknow,Uttar Pradesh,0.0,46658.19,46658.19
702781,101370,2023-08-18 18:27:10,Delivered,Website,Hyderabad,Telangana,0.0,143854.18,143854.18
702782,100015,2024-08-04 15:26:18,Delivered,Website,Chandigarh,Chandigarh,0.0,246957.91,246957.91
702783,101939,2023-06-13 23:16:42,Delivered,Mobile App,Ahmedabad,Gujarat,0.0,161691.86,161691.86
702784,102938,2024-06-09 22:57:37,Delivered,Website,Nagpur,Maharashtra,0.0,134169.66,134169.66
702785,102678,2023-01-26 23:18:03,Cancelled,Mobile App,Indore,Madhya Pradesh,0.0,5982.22,5982.22
702786,100805,2025-10-23 14:58:10,Delivered,Website,Patna,Bihar,0.0,5843.27,5843.27
702787,100521,2024-10-28 20:47:51,Delivered,Website,Patna,Bihar,0.0,926.36,926.36
702788,102329,2025-09-29 13:29:49,Delivered,Mobile App,Hyderabad,Telangana,0.0,6375.92,6375.92
702789,101131,2023-04-17 21:34:16,Delivered,Website,Kochi,Kerala,0.0,259709.32,259709.32
